Strain_Name,BGC_Filename,PBP2_Count,PBP2_Locus_Tags
GCF_006974005.1,NZ_CP029823.1.region009.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region010.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region011.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region012.gbk,1,DNK48_RS07505
GCF_006974005.1,NZ_CP029823.1.region013.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region014.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region015.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region016.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region017.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region018.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region019.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region020.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region021.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region022.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region023.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region024.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region025.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region026.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region027.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region028.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region029.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region030.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region031.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region032.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region033.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region034.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region035.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region036.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region037.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region038.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region039.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region040.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region041.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region042.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region043.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region044.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region045.gbk,0,
GCF_006974005.1,NZ_CP029823.1.region046.gbk,0,
GCF_009730255.1,NZ_CP046310.1.region001.gbk,0,
GCF_009734005.1,NZ_CP038996.1.region001.gbk,0,
GCF_009734005.1,NZ_CP038996.1.region002.gbk,0,
GCF_009734005.1,NZ_CP038996.1.region003.gbk,0,
GCF_009730115.1,NZ_CP046301.1.region001.gbk,0,
GCF_009730115.1,NZ_CP046301.1.region002.gbk,1,FOC55_RS09315
GCF_009730115.1,NZ_CP046301.1.region003.gbk,0,
GCF_009676645.1,NZ_CP046040.1.region001.gbk,0,
GCF_009676645.1,NZ_CP046040.1.region002.gbk,0,
GCF_009676645.1,NZ_CP046040.1.region003.gbk,0,
GCF_009676645.1,NZ_CP046040.1.region004.gbk,0,
GCF_009676645.1,NZ_CP046040.1.region005.gbk,0,
GCF_009676645.1,NZ_CP046040.1.region006.gbk,0,
GCF_009676645.1,NZ_CP046040.1.region007.gbk,0,
GCF_009676645.1,NZ_CP046040.1.region008.gbk,0,
GCF_009676645.1,NZ_CP046040.1.region009.gbk,0,
GCF_009730275.1,NZ_CP046311.1.region001.gbk,0,
GCF_009730275.1,NZ_CP046311.1.region002.gbk,0,
GCF_009662195.1,NZ_CP045824.1.region001.gbk,0,
GCF_009662195.1,NZ_CP045824.1.region002.gbk,0,
GCF_009662195.1,NZ_CP045824.1.region003.gbk,0,
GCF_009662195.1,NZ_CP045824.1.region004.gbk,0,
GCF_009662195.1,NZ_CP045824.1.region005.gbk,0,
GCF_009662195.1,NZ_CP045824.1.region006.gbk,0,
GCF_009662195.1,NZ_CP045824.1.region007.gbk,0,
GCF_009662195.1,NZ_CP045824.1.region008.gbk,0,
GCF_009662195.1,NZ_CP045824.1.region009.gbk,0,
GCF_009662195.1,NZ_CP045824.1.region010.gbk,0,
GCF_009662195.1,NZ_CP045824.1.region011.gbk,0,
GCF_009662175.1,NZ_CP045820.1.region001.gbk,0,
GCF_009662175.1,NZ_CP045820.1.region002.gbk,0,
GCF_009662175.1,NZ_CP045820.1.region003.gbk,0,
GCF_009662175.1,NZ_CP045820.1.region004.gbk,0,
GCF_009662175.1,NZ_CP045820.1.region005.gbk,0,
GCF_009662175.1,NZ_CP045820.1.region006.gbk,0,
GCF_009662175.1,NZ_CP045820.1.region007.gbk,0,
GCF_009662175.1,NZ_CP045820.1.region008.gbk,0,
GCF_009662175.1,NZ_CP045820.1.region009.gbk,0,
GCF_009662175.1,NZ_CP045820.1.region010.gbk,0,
GCF_009662175.1,NZ_CP045820.1.region011.gbk,0,
GCF_009664365.1,NZ_CP044310.1.region001.gbk,0,
GCF_009664365.1,NZ_CP044310.1.region002.gbk,0,
GCF_009664365.1,NZ_CP044310.1.region003.gbk,0,
GCF_009664365.1,NZ_CP044310.1.region004.gbk,0,
GCF_009664365.1,NZ_CP044310.1.region005.gbk,0,
GCF_009664365.1,NZ_CP044310.1.region006.gbk,0,
GCF_009664365.1,NZ_CP044310.1.region007.gbk,2,F4V51_RS28060;F4V51_RS28065
GCF_009676685.2,NZ_CP046042.2.region001.gbk,0,
GCF_009676685.2,NZ_CP046042.2.region002.gbk,0,
GCF_009676685.2,NZ_CP046042.2.region003.gbk,0,
GCF_009676685.2,NZ_CP046042.2.region004.gbk,0,
GCF_009676685.2,NZ_CP046042.2.region005.gbk,0,
GCF_009676685.2,NZ_CP046042.2.region006.gbk,0,
GCF_009676685.2,NZ_CP046042.2.region007.gbk,0,
GCF_009676685.2,NZ_CP046042.2.region008.gbk,0,
GCF_009676685.2,NZ_CP046042.2.region009.gbk,0,
GCF_009662155.1,NZ_CP045819.1.region001.gbk,0,
GCF_009662155.1,NZ_CP045819.1.region002.gbk,0,
GCF_009662155.1,NZ_CP045819.1.region003.gbk,0,
GCF_009662155.1,NZ_CP045819.1.region004.gbk,0,
GCF_009662155.1,NZ_CP045819.1.region005.gbk,0,
GCF_009662155.1,NZ_CP045819.1.region006.gbk,0,
GCF_009662155.1,NZ_CP045819.1.region007.gbk,0,
GCF_009662155.1,NZ_CP045819.1.region008.gbk,0,
GCF_009662155.1,NZ_CP045819.1.region009.gbk,0,
GCF_009662155.1,NZ_CP045819.1.region010.gbk,0,
GCF_009662155.1,NZ_CP045819.1.region011.gbk,0,
GCF_009730295.1,NZ_CP046313.1.region001.gbk,0,
GCF_009707365.1,NZ_CP046122.1.region001.gbk,0,
GCF_009707365.1,NZ_CP046122.1.region002.gbk,0,
GCF_009707365.1,NZ_CP046122.1.region003.gbk,0,
GCF_009707365.1,NZ_CP046122.1.region004.gbk,0,
GCF_009707365.1,NZ_CP046122.1.region005.gbk,0,
GCF_009734125.1,NZ_CP046390.1.region001.gbk,0,
GCF_009734125.1,NZ_CP046390.1.region002.gbk,0,
GCF_009648955.1,NZ_CP045776.1.region001.gbk,0,
GCF_009648955.1,NZ_CP045777.1.region001.gbk,0,
GCF_009648955.1,NZ_CP045777.1.region002.gbk,0,
GCF_009648955.1,NZ_CP045777.1.region003.gbk,0,
GCF_009648955.1,NZ_CP045777.1.region004.gbk,0,
GCF_009648955.1,NZ_CP045777.1.region005.gbk,0,
GCF_009648955.1,NZ_CP045777.1.region006.gbk,0,
GCF_009648955.1,NZ_CP045777.1.region007.gbk,0,
GCF_009684655.1,NZ_CP045472.1.region001.gbk,0,
GCF_009684655.1,NZ_CP045472.1.region002.gbk,0,
GCF_009684655.1,NZ_CP045472.1.region003.gbk,1,GAY69_RS06890
GCF_009684655.1,NZ_CP045472.1.region004.gbk,0,
GCF_009684655.1,NZ_CP045472.1.region005.gbk,0,
GCF_009684655.1,NZ_CP045472.1.region006.gbk,1,GAY69_RS10425
GCF_009684655.1,NZ_CP045472.1.region007.gbk,0,
GCF_009730335.1,NZ_CP046315.1.region001.gbk,0,
GCF_009662255.1,NZ_CP045823.1.region001.gbk,0,
GCF_009662255.1,NZ_CP045823.1.region002.gbk,0,
GCF_009662255.1,NZ_CP045823.1.region003.gbk,0,
GCF_009662255.1,NZ_CP045823.1.region004.gbk,0,
GCF_009662255.1,NZ_CP045823.1.region005.gbk,0,
GCF_009662255.1,NZ_CP045823.1.region006.gbk,0,
GCF_009662255.1,NZ_CP045823.1.region007.gbk,0,
GCF_009662255.1,NZ_CP045823.1.region008.gbk,0,
GCF_009662255.1,NZ_CP045823.1.region009.gbk,0,
GCF_009662255.1,NZ_CP045823.1.region010.gbk,0,
GCF_009662255.1,NZ_CP045823.1.region011.gbk,0,
GCF_009662275.1,NZ_CP045826.1.region001.gbk,0,
GCF_009662275.1,NZ_CP045826.1.region002.gbk,0,
GCF_009662275.1,NZ_CP045826.1.region003.gbk,0,
GCF_009662275.1,NZ_CP045826.1.region004.gbk,0,
GCF_009662275.1,NZ_CP045826.1.region005.gbk,0,
GCF_009662275.1,NZ_CP045826.1.region006.gbk,0,
GCF_009662275.1,NZ_CP045826.1.region007.gbk,0,
GCF_009662275.1,NZ_CP045826.1.region008.gbk,0,
GCF_009662275.1,NZ_CP045826.1.region009.gbk,0,
GCF_009662275.1,NZ_CP045826.1.region010.gbk,0,
GCF_009662275.1,NZ_CP045826.1.region011.gbk,0,
GCF_009730535.1,NZ_CP046328.1.region001.gbk,0,
GCF_009730535.1,NZ_CP046328.1.region002.gbk,0,
GCF_009730315.1,NZ_CP046314.1.region001.gbk,0,
GCF_009730315.1,NZ_CP046314.1.region002.gbk,0,
GCF_009733885.1,NZ_CP046450.1.region001.gbk,0,
GCF_009733885.1,NZ_CP046450.1.region002.gbk,0,
GCF_009733885.1,NZ_CP046450.1.region003.gbk,0,
GCF_009733885.1,NZ_CP046450.1.region004.gbk,0,
GCF_009733885.1,NZ_CP046451.1.region001.gbk,0,
GCF_009649995.1,NZ_CP045802.1.region001.gbk,0,
GCF_009649995.1,NZ_CP045802.1.region002.gbk,0,
GCF_009649995.1,NZ_CP045802.1.region003.gbk,0,
GCF_009649995.1,NZ_CP045802.1.region004.gbk,0,
GCF_009649995.1,NZ_CP045802.1.region005.gbk,0,
GCF_009649995.1,NZ_CP045802.1.region006.gbk,0,
GCF_009649995.1,NZ_CP045802.1.region007.gbk,0,
GCF_009649995.1,NZ_CP045802.1.region008.gbk,0,
GCF_009649995.1,NZ_CP045802.1.region009.gbk,0,
GCF_009649995.1,NZ_CP045802.1.region010.gbk,0,
GCF_009734405.1,NZ_CP046453.1.region001.gbk,0,
GCF_009734405.1,NZ_CP046453.1.region002.gbk,0,
GCF_009734405.1,NZ_CP046453.1.region003.gbk,0,
GCF_009730135.1,NZ_CP046304.1.region001.gbk,0,
GCF_009730135.1,NZ_CP046306.1.region001.gbk,0,
GCF_009730135.1,NZ_CP046306.1.region002.gbk,1,FOC54_RS08460
GCF_009730135.1,NZ_CP046306.1.region003.gbk,0,
GCF_009738515.1,NZ_CP046514.1.region001.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region001.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region002.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region003.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region004.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region005.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region006.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region007.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region008.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region009.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region010.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region011.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region012.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region013.gbk,1,CP968_RS04500
GCF_008704535.1,NZ_CP023701.1.region014.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region015.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region016.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region017.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region018.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region019.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region020.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region021.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region022.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region023.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region024.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region025.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region026.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region027.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region028.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region029.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region030.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region031.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region032.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region033.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region034.gbk,0,
GCF_008704535.1,NZ_CP023701.1.region035.gbk,0,
GCF_009663035.1,NZ_CP045926.1.region001.gbk,0,
GCF_009663035.1,NZ_CP045926.1.region002.gbk,0,
GCF_009663035.1,NZ_CP045926.1.region003.gbk,0,
GCF_009663035.1,NZ_CP045926.1.region004.gbk,0,
GCF_009663035.1,NZ_CP045926.1.region005.gbk,0,
GCF_009663035.1,NZ_CP045926.1.region006.gbk,0,
GCF_009663035.1,NZ_CP045926.1.region007.gbk,0,
GCF_009663035.1,NZ_CP045926.1.region008.gbk,0,
GCF_009663035.1,NZ_CP045926.1.region009.gbk,0,
GCF_009663035.1,NZ_CP045926.1.region010.gbk,0,
GCF_009663035.1,NZ_CP045926.1.region011.gbk,0,
GCF_009663035.1,NZ_CP045926.1.region012.gbk,0,
GCF_009663035.1,NZ_CP045926.1.region013.gbk,0,
GCF_009738105.1,NZ_CP044221.1.region001.gbk,0,
GCF_009738105.1,NZ_CP044221.1.region002.gbk,0,
GCF_009738105.1,NZ_CP044221.1.region003.gbk,0,
GCF_009738105.1,NZ_CP044221.1.region004.gbk,0,
GCF_009738105.1,NZ_CP044221.1.region005.gbk,0,
GCF_009738105.1,NZ_CP044221.1.region006.gbk,0,
GCF_009708005.2,NZ_CP052757.1.region001.gbk,0,
GCF_009708005.2,NZ_CP052757.1.region002.gbk,0,
GCF_009708005.2,NZ_CP052757.1.region003.gbk,1,FIC82_RS06250
GCF_009708005.2,NZ_CP052757.1.region004.gbk,0,
GCF_009708005.2,NZ_CP052757.1.region005.gbk,1,FIC82_RS11790
GCF_009708005.2,NZ_CP052757.1.region006.gbk,0,
GCF_009708005.2,NZ_CP052757.1.region007.gbk,0,
GCF_009708005.2,NZ_CP052757.1.region008.gbk,0,
GCF_009734425.1,NZ_CP046455.1.region001.gbk,0,
GCF_009734425.1,NZ_CP046455.1.region002.gbk,0,
GCF_009734425.1,NZ_CP046455.1.region003.gbk,0,
GCF_009734425.1,NZ_CP046455.1.region004.gbk,0,
GCF_009734425.1,NZ_CP046455.1.region005.gbk,0,
GCF_009734425.1,NZ_CP046455.1.region006.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region001.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region002.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region003.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region004.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region005.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region006.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region007.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region008.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region009.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region010.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region011.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region012.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region013.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region014.gbk,1,DEJ48_RS09840
GCF_008642315.1,NZ_CP029192.1.region015.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region016.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region017.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region018.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region019.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region020.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region021.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region022.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region023.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region024.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region025.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region026.gbk,1,DEJ48_RS35440
GCF_008642315.1,NZ_CP029192.1.region027.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region028.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region029.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region030.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region031.gbk,0,
GCF_008642315.1,NZ_CP029192.1.region032.gbk,0,
GCF_009730515.1,NZ_CP046335.1.region001.gbk,0,
GCF_009730515.1,NZ_CP046335.1.region002.gbk,0,
GCF_009730515.1,NZ_CP046335.1.region003.gbk,0,
GCF_009730515.1,NZ_CP046335.1.region004.gbk,0,
GCF_009664835.1,NZ_CP045929.1.region001.gbk,0,
GCF_009664835.1,NZ_CP045929.1.region002.gbk,0,
GCF_009664835.1,NZ_CP045929.1.region003.gbk,0,
GCF_009664835.1,NZ_CP045929.1.region004.gbk,0,
GCF_009664835.1,NZ_CP045929.1.region005.gbk,0,
GCF_009664835.1,NZ_CP045929.1.region006.gbk,0,
GCF_009664835.1,NZ_CP045929.1.region007.gbk,0,
GCF_009664835.1,NZ_CP045929.1.region008.gbk,0,
GCF_009664835.1,NZ_CP045929.1.region009.gbk,0,
GCF_009720585.1,NZ_CP046262.1.region001.gbk,0,
GCF_009720585.1,NZ_CP046262.1.region002.gbk,0,
GCF_009720585.1,NZ_CP046262.1.region003.gbk,0,
GCF_009720585.1,NZ_CP046262.1.region004.gbk,0,
GCF_009676725.1,NZ_CP046041.1.region001.gbk,0,
GCF_009676725.1,NZ_CP046041.1.region002.gbk,0,
GCF_009676725.1,NZ_CP046041.1.region003.gbk,0,
GCF_009676725.1,NZ_CP046041.1.region004.gbk,0,
GCF_009676725.1,NZ_CP046041.1.region005.gbk,0,
GCF_009676725.1,NZ_CP046041.1.region006.gbk,0,
GCF_009676725.1,NZ_CP046041.1.region007.gbk,0,
GCF_009676725.1,NZ_CP046041.1.region008.gbk,0,
GCF_009676725.1,NZ_CP046041.1.region009.gbk,0,
GCF_009734445.1,NZ_CP046457.1.region001.gbk,0,
GCF_009734445.1,NZ_CP046457.1.region002.gbk,0,
GCF_009728955.1,NZ_CP038451.1.region001.gbk,0,
GCF_009728955.1,NZ_CP038451.1.region002.gbk,0,
GCF_009665145.1,NZ_CP046448.1.region001.gbk,0,
GCF_009665145.1,NZ_CP046448.1.region002.gbk,0,
GCF_009665145.1,NZ_CP046448.1.region003.gbk,0,
GCF_009665145.1,NZ_CP046448.1.region004.gbk,0,
GCF_009665145.1,NZ_CP046448.1.region005.gbk,0,
GCF_009665145.1,NZ_CP046448.1.region006.gbk,0,
GCF_009665145.1,NZ_CP046448.1.region007.gbk,0,
GCF_009665145.1,NZ_CP046448.1.region008.gbk,0,
GCF_009665145.1,NZ_CP046448.1.region009.gbk,0,
GCF_009738225.1,NZ_CP018187.1.region001.gbk,0,
GCF_009738225.1,NZ_CP018187.1.region002.gbk,0,
GCF_009738225.1,NZ_CP018187.1.region003.gbk,0,
GCF_009738225.1,NZ_CP018188.1.region001.gbk,0,
GCF_009738225.1,NZ_CP018188.1.region002.gbk,0,
GCF_009720565.1,NZ_CP046267.1.region001.gbk,0,
GCF_009720565.1,NZ_CP046267.1.region002.gbk,0,
GCF_009662355.1,NZ_CP045817.1.region001.gbk,0,
GCF_009662355.1,NZ_CP045817.1.region002.gbk,0,
GCF_009662355.1,NZ_CP045817.1.region003.gbk,0,
GCF_009662355.1,NZ_CP045817.1.region004.gbk,0,
GCF_009662355.1,NZ_CP045817.1.region005.gbk,0,
GCF_009662355.1,NZ_CP045817.1.region006.gbk,0,
GCF_009662355.1,NZ_CP045817.1.region007.gbk,0,
GCF_009662355.1,NZ_CP045817.1.region008.gbk,0,
GCF_009662355.1,NZ_CP045817.1.region009.gbk,0,
GCF_009662355.1,NZ_CP045817.1.region010.gbk,0,
GCF_009662355.1,NZ_CP045817.1.region011.gbk,0,
GCF_009662355.1,NZ_CP045817.1.region012.gbk,0,
GCF_009662355.1,NZ_CP045817.1.region013.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region001.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region002.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region003.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region004.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region005.gbk,3,CP977_RS03960;CP977_RS03985;CP977_RS04015
GCF_009299385.1,NZ_CP023693.1.region006.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region007.gbk,1,CP977_RS05280
GCF_009299385.1,NZ_CP023693.1.region008.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region009.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region010.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region011.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region012.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region013.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region014.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region015.gbk,1,CP977_RS27375
GCF_009299385.1,NZ_CP023693.1.region016.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region017.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region018.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region019.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region020.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region021.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region022.gbk,0,
GCF_009299385.1,NZ_CP023693.1.region023.gbk,0,
GCF_009664145.1,NZ_CP041192.1.region001.gbk,0,
GCF_009664145.1,NZ_CP041192.1.region002.gbk,0,
GCF_009664145.1,NZ_CP041192.1.region003.gbk,0,
GCF_009664145.1,NZ_CP041192.1.region004.gbk,0,
GCF_009664145.1,NZ_CP041192.1.region005.gbk,0,
GCF_009664145.1,NZ_CP041192.1.region006.gbk,0,
GCF_009664145.1,NZ_CP041192.1.region007.gbk,0,
GCF_009664145.1,NZ_CP041192.1.region008.gbk,0,
GCF_009664145.1,NZ_CP041192.1.region009.gbk,0,
GCF_009664145.1,NZ_CP041192.1.region010.gbk,0,
GCF_009664145.1,NZ_CP041192.1.region011.gbk,0,
GCF_009664145.1,NZ_CP041192.1.region012.gbk,0,
GCF_009664145.1,NZ_CP041192.1.region013.gbk,0,
GCF_009664145.1,NZ_CP041192.1.region014.gbk,0,
GCF_009730615.1,NZ_CP046361.1.region001.gbk,0,
GCF_009730615.1,NZ_CP046361.1.region002.gbk,0,
GCF_009739675.1,NZ_CP033981.1.region001.gbk,0,
GCF_009739675.1,NZ_CP033982.1.region001.gbk,1,EFD77_RS00865
GCF_009739675.1,NZ_CP033982.1.region002.gbk,0,
GCF_009739675.1,NZ_CP033982.1.region003.gbk,0,
GCF_009739675.1,NZ_CP033982.1.region004.gbk,0,
GCF_009739675.1,NZ_CP033982.1.region005.gbk,1,EFD77_RS11640
GCF_009739675.1,NZ_CP033982.1.region006.gbk,0,
GCF_009739675.1,NZ_CP033982.1.region007.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region001.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region002.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region003.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region004.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region005.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region006.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region007.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region008.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region009.gbk,1,CP981_RS03720
GCF_008704855.1,NZ_CP023691.1.region010.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region011.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region012.gbk,1,CP981_RS05325
GCF_008704855.1,NZ_CP023691.1.region013.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region014.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region015.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region016.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region017.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region018.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region019.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region020.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region021.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region022.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region023.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region024.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region025.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region026.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region027.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region028.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region029.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region030.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region031.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region032.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region033.gbk,0,
GCF_008704855.1,NZ_CP023691.1.region034.gbk,0,
GCF_009662455.1,NZ_CP045811.1.region001.gbk,0,
GCF_009662455.1,NZ_CP045811.1.region002.gbk,0,
GCF_009662455.1,NZ_CP045811.1.region003.gbk,0,
GCF_009662455.1,NZ_CP045811.1.region004.gbk,0,
GCF_009662455.1,NZ_CP045811.1.region005.gbk,0,
GCF_009662455.1,NZ_CP045811.1.region006.gbk,0,
GCF_009662455.1,NZ_CP045811.1.region007.gbk,0,
GCF_009662455.1,NZ_CP045811.1.region008.gbk,0,
GCF_009662455.1,NZ_CP045811.1.region009.gbk,0,
GCF_009662455.1,NZ_CP045811.1.region010.gbk,0,
GCF_009662455.1,NZ_CP045811.1.region011.gbk,0,
GCF_009662455.1,NZ_CP045811.1.region012.gbk,0,
GCF_009662455.1,NZ_CP045811.1.region013.gbk,0,
GCF_009731465.1,NZ_AP021887.1.region001.gbk,0,
GCF_009731465.1,NZ_AP021887.1.region002.gbk,0,
GCF_009731465.1,NZ_AP021887.1.region003.gbk,0,
GCF_009730635.1,NZ_CP046362.1.region001.gbk,0,
GCF_009730635.1,NZ_CP046362.1.region002.gbk,0,
GCF_009738475.1,NZ_CP036530.1.region001.gbk,0,
GCF_009738475.1,NZ_CP036530.1.region002.gbk,0,
GCF_009738475.1,NZ_CP036530.1.region003.gbk,0,
GCF_009738475.1,NZ_CP036530.1.region004.gbk,0,
GCF_009730155.1,NZ_CP046307.1.region001.gbk,0,
GCF_009730155.1,NZ_CP046307.1.region002.gbk,0,
GCF_009730155.1,NZ_CP046307.1.region003.gbk,0,
GCF_008704715.1,NZ_CP023689.1.region001.gbk,0,
