"","dataname","syn_group","html_path","region_name","syn_type","Most.similar.known.cluster","Similarity","Genus"
"1201","GCF_025252265.1_NZ_CP104317.1.region012",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_025252265.1\index.html","#r1c12","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1202","GCF_019933235.1_NZ_CP082945.1.region015",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_019933235.1\index.html","#r1c15","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1203","GCF_036167175.1_NZ_CP108029.1.region017",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036167175.1\index.html","#r1c17","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1204","GCF_036226425.1_NZ_CP108473.1.region016",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036226425.1\index.html","#r1c16","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1205","GCF_036048035.1_NZ_CP107940.1.region017",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036048035.1\index.html","#r1c17","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1206","GCF_045208515.1_NZ_CP109334.1.region020",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208515.1\index.html","#r1c20","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1207","GCF_022846675.1_NZ_AP025668.1.region029",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_022846675.1\index.html","#r1c29","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1208","GCF_035917695.1_NZ_CP109106.1.region019",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917695.1\index.html","#r1c19","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1209","GCF_045208505.1_NZ_CP109339.1.region016",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208505.1\index.html","#r1c16","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1210","GCF_036237195.1_NZ_CP108347.1.region016",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237195.1\index.html","#r1c16","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1211","GCF_045162785.1_NZ_CP108684.1.region017",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045162785.1\index.html","#r1c17","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1212","GCF_036013815.1_NZ_CP107885.1.region019",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013815.1\index.html","#r1c19","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1213","GCF_036124195.1_NZ_CP108005.1.region021",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036124195.1\index.html","#r1c21","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1214","GCF_036178885.1_NZ_CP108073.1.region021",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036178885.1\index.html","#r1c21","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1215","GCF_036347175.1_NZ_CP108974.1.region020",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036347175.1\index.html","#r1c20","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1216","GCF_036079075.1_NZ_CP107963.1.region023",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036079075.1\index.html","#r1c23","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1217","GCF_030406865.1_NZ_CP129126.1.region021",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030406865.1\index.html","#r1c21","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1218","GCF_028870195.1_NZ_CP102609.1.region022",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_028870195.1\index.html","#r1c22","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1219","GCF_019880305.1_NZ_CP082301.1.region016",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_019880305.1\index.html","#r1c16","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1220","GCF_045690365.1_NZ_CP147982.1.region021",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045690365.1\index.html","#r1c21","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1221","GCF_024349765.1_NZ_AP026073.1.region021",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_024349765.1\index.html","#r1c21","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1222","GCF_022221585.1_NZ_CP084681.1.region020",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_022221585.1\index.html","#r1c20","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1223","GCF_020790115.1_NZ_CP086217.1.region015",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_020790115.1\index.html","#r1c15","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1224","GCF_001984445.1_NZ_CP019457.1.region015",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001984445.1\index.html","#r1c15","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1225","GCF_002090335.1_NZ_CP019779.1.region014",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002090335.1\index.html","#r1c14","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1226","GCF_001729485.1_NZ_CP017157.1.region025",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001729485.1\index.html","#r1c25","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1227","GCF_036207985.1_NZ_CP108989.1.region014",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036207985.1\index.html","#r1c14","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1228","GCF_045782725.1_NZ_CP127172.1.region014",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045782725.1\index.html","#r1c14","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1229","GCF_023277745.1_NZ_CP086322.1.region021",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_023277745.1\index.html","#r1c21","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1230","GCF_035977975.1_NZ_CP108413.1.region025",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035977975.1\index.html","#r1c25","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1231","GCF_045040405.1_NZ_CP109397.1.region013",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045040405.1\index.html","#r1c13","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1232","GCF_044497305.1_NZ_CP172415.1.region008",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_044497305.1\index.html","#r1c8","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1233","GCF_015910445.1_NZ_CP048882.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_015910445.1\index.html","#r1c7","NI-siderophore","0",0,"Streptomyces"
"1234","GCF_036013045.1_NZ_CP108585.1.region019",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013045.1\index.html","#r1c19","NI-siderophore","0",0,"Streptomyces"
"1235","GCF_045039885.1_NZ_CP108582.1.region022",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039885.1\index.html","#r1c22","NI-siderophore","0",0,"Streptomyces"
"1236","GCF_035917675.1_NZ_CP109104.1.region012",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917675.1\index.html","#r1c12","NI-siderophore","0",0,"Streptomyces"
"1237","GCF_035917535.1_NZ_CP109079.1.region012",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917535.1\index.html","#r1c12","NI-siderophore","0",0,"Streptomyces"
"1238","GCF_009867075.1_NZ_CP029241.1.region024",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_009867075.1\index.html","#r1c24","NI-siderophore","0",0,"Streptomyces"
"1239","GCF_020740535.1_NZ_CP082362.1.region016",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_020740535.1\index.html","#r1c16","NI-siderophore","0",0,"Streptomyces"
"1240","GCF_020410765.1_NZ_CP084541.1.region026",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_020410765.1\index.html","#r1c26","NI-siderophore","0",0,"Streptomyces"
"1241","GCF_030520245.1_NZ_CP130487.1.region023",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030520245.1\index.html","#r1c23","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1242","GCF_001445655.1_NZ_LNBE01000005.1.region001",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001445655.1\index.html","#r9c1","NI-siderophore","schizokinen	",0.2,"Streptomyces"
"1243","GCF_013394065.1_NZ_CP040752.1.region024",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_013394065.1\index.html","#r1c24","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1244","GCF_021216675.1_NZ_CP086120.1.region015",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_021216675.1\index.html","#r1c15","NI-siderophore","0",0,"Streptomyces"
"1245","GCF_036006205.1_NZ_CP108540.1.region012",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036006205.1\index.html","#r1c12","NI-siderophore","0",0,"Streptomyces"
"1246","GCF_000220705.2_NZ_CP023202.1.region013",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_000220705.2\index.html","#r1c13","NI-siderophore","0",0,"Streptomyces"
"1247","GCF_040746085.1_NZ_CP160458.1.region009",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_040746085.1\index.html","#r1c9","NI-siderophore","0",0,"Streptomyces"
"1248","GCF_002128305.1_NZ_CP021121.1.region005",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002128305.1\index.html","#r1c5","NI-siderophore","0",0,"Streptomyces"
"1249","GCF_016605905.1_NZ_CP064057.1.region010",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_016605905.1\index.html","#r1c10","NI-siderophore","0",0,"Streptomyces"
"1250","GCF_000993785.3_NZ_CP009922.3.region015",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_000993785.3\index.html","#r1c15","NI-siderophore","0",0,"Streptomyces"
"1251","GCF_013364095.1_NZ_CP054938.1.region015",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_013364095.1\index.html","#r1c15","NI-siderophore","0",0,"Streptomyces"
"1252","GCF_045781775.1_NZ_CP123230.1.region007",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045781775.1\index.html","#r1c7","NI-siderophore","0",0,"Streptomyces"
"1253","GCF_003945505.1_NZ_CP029618.1.region016",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_003945505.1\index.html","#r1c16","NI-siderophore","0",0,"Streptomyces"
"1254","GCF_001011035.1_NZ_CP011492.1.region020",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001011035.1\index.html","#r1c20","NI-siderophore","0",0,"Streptomyces"
"1255","GCF_035917395.1_NZ_CP109072.1.region017",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917395.1\index.html","#r1c17","NI-siderophore","0",0,"Streptomyces"
"1256","GCF_002847285.1_NZ_CP025407.1.region011",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002847285.1\index.html","#r1c11","NI-siderophore","0",0,"Streptomyces"
"1257","GCF_013364335.1_NZ_CP054929.1.region022",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_013364335.1\index.html","#r1c22","NI-siderophore","0",0,"Streptomyces"
"1258","GCF_014295035.1_NZ_CP060404.1.region010",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_014295035.1\index.html","#r1c10","NI-siderophore","0",0,"Streptomyces"
"1259","GCF_029392895.1_NZ_CP114200.1.region009",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_029392895.1\index.html","#r1c9","NI-siderophore","0",0,"Streptomyces"
"1260","GCF_030553055.1_NZ_CP130713.1.region033",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_030553055.1\index.html","#r1c33","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1261","GCF_029541745.1_NZ_CP089746.1.region010",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_029541745.1\index.html","#r1c10","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1262","GCF_002288075.1_NZ_CP021118.1.region008",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002288075.1\index.html","#r1c8","NI-siderophore","0",0,"Streptomyces"
"1263","GCF_029167585.1_NZ_CP119149.1.region011",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_029167585.1\index.html","#r1c11","NI-siderophore","0",0,"Streptomyces"
"1264","GCF_009296025.1_NZ_CP045178.1.region024",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_009296025.1\index.html","#r1c24","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1265","GCF_008704795.1_NZ_CP023690.1.region025",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008704795.1\index.html","#r1c25","NI-siderophore","schizokinen",0.25,"Streptomyces"
"1266","GCF_007363395.1_NZ_CP040916.1.region021",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_007363395.1\index.html","#r1c21","NI-siderophore","schizokinen",0.25,"Streptomyces"
"1267","GCF_006088715.1_NZ_CP030771.1.region021",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_006088715.1\index.html","#r1c21","NI-siderophore","schizokinen",0.25,"Streptomyces"
"1268","GCF_020026305.1_NZ_CP075691.1.region020",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_020026305.1\index.html","#r1c20","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1269","GCF_028464045.1_NZ_CP116806.1.region019",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_028464045.1\index.html","#r1c19","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1270","GCF_021028635.1_NZ_CP086119.1.region019",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_021028635.1\index.html","#r1c19","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1271","GCF_002556545.1_NZ_CP022685.1.region027",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\index.html","#r1c27","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1272","GCF_003945545.1_NZ_CP029617.1.region019",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_003945545.1\index.html","#r1c19","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1273","GCF_008704395.1_NZ_CP023695.1.region015",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008704395.1\index.html","#r1c15","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1274","GCF_044590815.1_NZ_CP172446.1.region019",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_044590815.1\index.html","#r1c19","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1275","GCF_034057835.1_NZ_CP139044.1.region021",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_034057835.1\index.html","#r1c21","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1276","GCF_008704495.1_NZ_CP023699.1.region017",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008704495.1\index.html","#r1c17","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1277","GCF_023498005.1_NZ_CP097289.1.region015",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_023498005.1\index.html","#r1c15","NI-siderophore","synechobactin C9/synechobactin C11/synechobactin 13/synechobactin 14/synechobactin 16/synechobactin A/synechobactin B/synechobactin C",0.09,"Streptomyces"
"1278","GCF_012273515.2_NZ_CP050975.2.region019",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_012273515.2\index.html","#r1c19","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1279","GCF_036248295.1_NZ_CP109182.1.region016",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036248295.1\index.html","#r1c16","NI-siderophore","schizokinen",0.2,"Streptomyces"
"1280","GCF_036250675.1_NZ_CP109592.1.region016",7,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036250675.1\index.html","#r1c16","NI-siderophore","schizokinen",0.2,"Streptomyces"
