Tag,gbk_path,ACCESSION,VERSION
TK78_RS26145,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001931635.1\GCF_001931635.1.gbk,NZ_CP010833,NZ_CP010833.1
TK78_RS29525,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001931635.1\GCF_001931635.1.gbk,NZ_CP010833,NZ_CP010833.1
TK78_RS32140,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001931635.1\GCF_001931635.1.gbk,NZ_CP010833,NZ_CP010833.1
TK78_RS33220,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001931635.1\GCF_001931635.1.gbk,NZ_CP010833,NZ_CP010833.1
TK78_RS33275,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001931635.1\GCF_001931635.1.gbk,NZ_CP010833,NZ_CP010833.1
TK78_RS33330,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001931635.1\GCF_001931635.1.gbk,NZ_CP010833,NZ_CP010833.1
TK78_RS33675,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001931635.1\GCF_001931635.1.gbk,NZ_CP010833,NZ_CP010833.1
TK78_RS33880,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001931635.1\GCF_001931635.1.gbk,NZ_CP010833,NZ_CP010833.1
BSL84_RS06920,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001941845.1\GCF_001941845.1.gbk,NZ_CP018870,NZ_CP018870.1
BSL84_RS10100,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001941845.1\GCF_001941845.1.gbk,NZ_CP018870,NZ_CP018870.1
BSL84_RS11930,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001941845.1\GCF_001941845.1.gbk,NZ_CP018870,NZ_CP018870.1
BSL84_RS25400,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001941845.1\GCF_001941845.1.gbk,NZ_CP018870,NZ_CP018870.1
BSL84_RS25430,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001941845.1\GCF_001941845.1.gbk,NZ_CP018870,NZ_CP018870.1
BSL84_RS29140,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001941845.1\GCF_001941845.1.gbk,NZ_CP018870,NZ_CP018870.1
BSL84_RS31145,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001941845.1\GCF_001941845.1.gbk,NZ_CP018870,NZ_CP018870.1
A7J05_RS03105,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001975025.1\GCF_001975025.1.gbk,NZ_CP015588,NZ_CP015588.1
A7J05_RS03530,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001975025.1\GCF_001975025.1.gbk,NZ_CP015588,NZ_CP015588.1
A7J05_RS06635,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001975025.1\GCF_001975025.1.gbk,NZ_CP015588,NZ_CP015588.1
A7J05_RS10370,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001975025.1\GCF_001975025.1.gbk,NZ_CP015588,NZ_CP015588.1
A7J05_RS24010,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001975025.1\GCF_001975025.1.gbk,NZ_CP015588,NZ_CP015588.1
A7J05_RS26570,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001975025.1\GCF_001975025.1.gbk,NZ_CP015588,NZ_CP015588.1
A7J05_RS29690,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001975025.1\GCF_001975025.1.gbk,NZ_CP015588,NZ_CP015588.1
A7J05_RS32205,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001975025.1\GCF_001975025.1.gbk,NZ_CP015588,NZ_CP015588.1
A7J05_RS33790,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001975025.1\GCF_001975025.1.gbk,NZ_CP015588,NZ_CP015588.1
A7J05_RS34630,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001975025.1\GCF_001975025.1.gbk,NZ_CP015588,NZ_CP015588.1
A7J05_RS35620,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001975025.1\GCF_001975025.1.gbk,NZ_CP015588,NZ_CP015588.1
BXT88_RS03115,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001984445.1\GCF_001984445.1.gbk,NZ_CP019457,NZ_CP019457.1
BXT88_RS04930,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001984445.1\GCF_001984445.1.gbk,NZ_CP019457,NZ_CP019457.1
BXT88_RS08275,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001984445.1\GCF_001984445.1.gbk,NZ_CP019457,NZ_CP019457.1
BXT88_RS09415,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001984445.1\GCF_001984445.1.gbk,NZ_CP019457,NZ_CP019457.1
BXT88_RS22410,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001984445.1\GCF_001984445.1.gbk,NZ_CP019457,NZ_CP019457.1
BXT88_RS23010,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001984445.1\GCF_001984445.1.gbk,NZ_CP019457,NZ_CP019457.1
BXT88_RS30850,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_001984445.1\GCF_001984445.1.gbk,NZ_CP019457,NZ_CP019457.1
B1H29_RS01475,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002005225.1\GCF_002005225.1.gbk,NZ_CP019724,NZ_CP019724.1
B1H29_RS01750,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002005225.1\GCF_002005225.1.gbk,NZ_CP019724,NZ_CP019724.1
B1H29_RS02595,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002005225.1\GCF_002005225.1.gbk,NZ_CP019724,NZ_CP019724.1
B1H29_RS23490,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002005225.1\GCF_002005225.1.gbk,NZ_CP019724,NZ_CP019724.1
B1H29_RS29445,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002005225.1\GCF_002005225.1.gbk,NZ_CP019724,NZ_CP019724.1
B1H29_RS34225,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002005225.1\GCF_002005225.1.gbk,NZ_CP019724,NZ_CP019724.1
B1K54_RS08455,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002007685.1\GCF_002007685.1.gbk,NZ_CP019798,NZ_CP019798.1
B1K54_RS11715,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002007685.1\GCF_002007685.1.gbk,NZ_CP019798,NZ_CP019798.1
B1K54_RS13800,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002007685.1\GCF_002007685.1.gbk,NZ_CP019798,NZ_CP019798.1
B1K54_RS19385,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002007685.1\GCF_002007685.1.gbk,NZ_CP019798,NZ_CP019798.1
B1K54_RS31200,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002007685.1\GCF_002007685.1.gbk,NZ_CP019798,NZ_CP019798.1
B1K54_RS32460,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002007685.1\GCF_002007685.1.gbk,NZ_CP019798,NZ_CP019798.1
B1K54_RS32980,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002007685.1\GCF_002007685.1.gbk,NZ_CP019798,NZ_CP019798.1
B1K54_RS33770,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002007685.1\GCF_002007685.1.gbk,NZ_CP019798,NZ_CP019798.1
BBN63_RS02870,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002009175.1\GCF_002009175.1.gbk,NZ_CP018047,NZ_CP018047.1
BBN63_RS15980,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002009175.1\GCF_002009175.1.gbk,NZ_CP018047,NZ_CP018047.1
BBN63_RS16325,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002009175.1\GCF_002009175.1.gbk,NZ_CP018047,NZ_CP018047.1
BBN63_RS22720,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002009175.1\GCF_002009175.1.gbk,NZ_CP018047,NZ_CP018047.1
BBN63_RS23325,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002009175.1\GCF_002009175.1.gbk,NZ_CP018047,NZ_CP018047.1
BBN63_RS25340,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002009175.1\GCF_002009175.1.gbk,NZ_CP018047,NZ_CP018047.1
BBN63_RS25640,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002009175.1\GCF_002009175.1.gbk,NZ_CP018047,NZ_CP018047.1
BBN63_RS29075,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002009175.1\GCF_002009175.1.gbk,NZ_CP018047,NZ_CP018047.1
BBN63_RS32215,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002009175.1\GCF_002009175.1.gbk,NZ_CP018047,NZ_CP018047.1
SHXM_RS07525,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002021875.1\GCF_002021875.1.gbk,NZ_CP018627,NZ_CP018627.1
SHXM_RS10810,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002021875.1\GCF_002021875.1.gbk,NZ_CP018627,NZ_CP018627.1
SHXM_RS15810,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002021875.1\GCF_002021875.1.gbk,NZ_CP018627,NZ_CP018627.1
SHXM_RS19720,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002021875.1\GCF_002021875.1.gbk,NZ_CP018627,NZ_CP018627.1
SHXM_RS32285,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002021875.1\GCF_002021875.1.gbk,NZ_CP018627,NZ_CP018627.1
SHXM_RS41980,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002021875.1\GCF_002021875.1.gbk,NZ_CP018627,NZ_CP018627.1
SHXM_RS42945,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002021875.1\GCF_002021875.1.gbk,NZ_CP018627,NZ_CP018627.1
SHXM_RS46735,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002021875.1\GCF_002021875.1.gbk,NZ_CP018627,NZ_CP018627.1
B4U39_RS06565,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002028385.1\GCF_002028385.1.gbk,NZ_CP020039,NZ_CP020039.1
B4U39_RS09055,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002028385.1\GCF_002028385.1.gbk,NZ_CP020039,NZ_CP020039.1
B4U39_RS12420,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002028385.1\GCF_002028385.1.gbk,NZ_CP020039,NZ_CP020039.1
B4U39_RS14290,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002028385.1\GCF_002028385.1.gbk,NZ_CP020039,NZ_CP020039.1
B4U39_RS28445,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002028385.1\GCF_002028385.1.gbk,NZ_CP020039,NZ_CP020039.1
B4U39_RS32140,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002028385.1\GCF_002028385.1.gbk,NZ_CP020039,NZ_CP020039.1
B4U39_RS35495,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002028385.1\GCF_002028385.1.gbk,NZ_CP020039,NZ_CP020039.1
B6R96_RS02435,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002080455.1\GCF_002080455.1.gbk,NZ_CP020555,NZ_CP020555.1
B6R96_RS03115,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002080455.1\GCF_002080455.1.gbk,NZ_CP020555,NZ_CP020555.1
B6R96_RS03690,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002080455.1\GCF_002080455.1.gbk,NZ_CP020555,NZ_CP020555.1
B6R96_RS05780,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002080455.1\GCF_002080455.1.gbk,NZ_CP020555,NZ_CP020555.1
B6R96_RS09340,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002080455.1\GCF_002080455.1.gbk,NZ_CP020555,NZ_CP020555.1
B6R96_RS22770,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002080455.1\GCF_002080455.1.gbk,NZ_CP020555,NZ_CP020555.1
B6R96_RS24650,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002080455.1\GCF_002080455.1.gbk,NZ_CP020555,NZ_CP020555.1
B6R96_RS28165,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002080455.1\GCF_002080455.1.gbk,NZ_CP020555,NZ_CP020555.1
B6R96_RS30675,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002080455.1\GCF_002080455.1.gbk,NZ_CP020555,NZ_CP020555.1
B1H20_RS00895,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS01070,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS01465,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS01520,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS01585,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS02610,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS05010,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS08235,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS08395,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS11645,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS14315,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS14375,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS26275,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS28000,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS28975,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS32900,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS33365,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H20_RS33860,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082175.1\GCF_002082175.1.gbk,NZ_CP020570,NZ_CP020570.1
B1H19_RS07110,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082195.1\GCF_002082195.1.gbk,NZ_CP020569,NZ_CP020569.1
B1H19_RS08090,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082195.1\GCF_002082195.1.gbk,NZ_CP020569,NZ_CP020569.1
B1H19_RS10080,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082195.1\GCF_002082195.1.gbk,NZ_CP020569,NZ_CP020569.1
B1H19_RS10995,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082195.1\GCF_002082195.1.gbk,NZ_CP020569,NZ_CP020569.1
B1H19_RS24050,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082195.1\GCF_002082195.1.gbk,NZ_CP020569,NZ_CP020569.1
B1H19_RS32235,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002082195.1\GCF_002082195.1.gbk,NZ_CP020569,NZ_CP020569.1
STRMOE7_RS05275,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002090335.1\GCF_002090335.1.gbk,NZ_CP019779,NZ_CP019779.1
STRMOE7_RS08740,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002090335.1\GCF_002090335.1.gbk,NZ_CP019779,NZ_CP019779.1
STRMOE7_RS09825,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002090335.1\GCF_002090335.1.gbk,NZ_CP019779,NZ_CP019779.1
STRMOE7_RS22615,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002090335.1\GCF_002090335.1.gbk,NZ_CP019779,NZ_CP019779.1
STRMOE7_RS23270,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002090335.1\GCF_002090335.1.gbk,NZ_CP019779,NZ_CP019779.1
STRMOE7_RS30945,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002090335.1\GCF_002090335.1.gbk,NZ_CP019779,NZ_CP019779.1
A6E92_RS00155,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS01290,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS01350,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS01500,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS01705,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS06080,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS07775,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS13585,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS20920,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS24055,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS24205,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS27590,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS30310,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS30375,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS30900,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
A6E92_RS31185,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002094995.1\GCF_002094995.1.gbk,NZ_CP015362,NZ_CP015362.1
SMD11_RS01270,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002192455.1\GCF_002192455.1.gbk,NZ_CP021744,NZ_CP021744.1
SMD11_RS04545,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002192455.1\GCF_002192455.1.gbk,NZ_CP021744,NZ_CP021744.1
SMD11_RS14440,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002192455.1\GCF_002192455.1.gbk,NZ_CP021744,NZ_CP021744.1
SMD11_RS17775,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002192455.1\GCF_002192455.1.gbk,NZ_CP021744,NZ_CP021744.1
SMD11_RS23610,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002192455.1\GCF_002192455.1.gbk,NZ_CP021744,NZ_CP021744.1
SMD11_RS23670,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002192455.1\GCF_002192455.1.gbk,NZ_CP021744,NZ_CP021744.1
SMD11_RS25730,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002192455.1\GCF_002192455.1.gbk,NZ_CP021744,NZ_CP021744.1
SMD11_RS26625,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002192455.1\GCF_002192455.1.gbk,NZ_CP021744,NZ_CP021744.1
SMD11_RS27795,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002192455.1\GCF_002192455.1.gbk,NZ_CP021744,NZ_CP021744.1
SMD11_RS30700,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002192455.1\GCF_002192455.1.gbk,NZ_CP021744,NZ_CP021744.1
SMD11_RS31200,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002192455.1\GCF_002192455.1.gbk,NZ_CP021744,NZ_CP021744.1
KY5_RS03065,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
KY5_RS03455,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
KY5_RS07130,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
KY5_RS08515,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
KY5_RS11060,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
KY5_RS11440,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
KY5_RS11875,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
KY5_RS14725,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
KY5_RS15410,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
KY5_RS17290,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
KY5_RS18350,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
KY5_RS27070,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
KY5_RS34525,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
KY5_RS37910,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
KY5_RS39645,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002556545.1\GCF_002556545.1.gbk,NZ_CP022685,NZ_CP022685.1
SMALA_RS04940,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002591335.1\GCF_002591335.1.gbk,NZ_CP023992,NZ_CP023992.1
SMALA_RS06245,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002591335.1\GCF_002591335.1.gbk,NZ_CP023992,NZ_CP023992.1
SMALA_RS07145,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002591335.1\GCF_002591335.1.gbk,NZ_CP023992,NZ_CP023992.1
SMALA_RS10030,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002591335.1\GCF_002591335.1.gbk,NZ_CP023992,NZ_CP023992.1
SMALA_RS11105,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002591335.1\GCF_002591335.1.gbk,NZ_CP023992,NZ_CP023992.1
SMALA_RS11360,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002591335.1\GCF_002591335.1.gbk,NZ_CP023992,NZ_CP023992.1
SMALA_RS23605,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002591335.1\GCF_002591335.1.gbk,NZ_CP023992,NZ_CP023992.1
SMALA_RS34295,\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_002591335.1\GCF_002591335.1.gbk,NZ_CP023992,NZ_CP023992.1
