"","sider_index","dataname","gbk_path","receptor_index","absolute_distance","relative_distance","most_similar_siderophore"
"642",51,"GCF_035980495.1_NZ_CP108422.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035980495.1\GCF_035980495.1.gbk",1,0,0,"coelichelin"
"643",51,"GCF_035980495.1_NZ_CP108422.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035980495.1\GCF_035980495.1.gbk",2,0,0,"coelichelin"
"644",51,"GCF_035980495.1_NZ_CP108422.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035980495.1\GCF_035980495.1.gbk",3,1435388,0.189871888976531,"coelichelin"
"645",51,"GCF_035980495.1_NZ_CP108422.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035980495.1\GCF_035980495.1.gbk",4,1846521,0.244256208289907,"coelichelin"
"646",51,"GCF_035980495.1_NZ_CP108422.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035980495.1\GCF_035980495.1.gbk",5,4432443,0.586319744341462,"coelichelin"
"647",51,"GCF_035980495.1_NZ_CP108422.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035980495.1\GCF_035980495.1.gbk",6,4955059,0.655450938923944,"coelichelin"
"648",51,"GCF_035980495.1_NZ_CP108422.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035980495.1\GCF_035980495.1.gbk",7,4993968,0.660597787948868,"coelichelin"
"649",51,"GCF_035980495.1_NZ_CP108422.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035980495.1\GCF_035980495.1.gbk",8,6576594,0.869946192814571,"coelichelin"
"650",51,"GCF_035980495.1_NZ_CP108422.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035980495.1\GCF_035980495.1.gbk",9,6581293,0.870567772489405,"coelichelin"
"651",51,"GCF_035980495.1_NZ_CP108422.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035980495.1\GCF_035980495.1.gbk",10,6610583,0.87444222847491,"coelichelin"
"652",52,"GCF_035940175.1_NZ_CP108361.1.region003","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035940175.1\GCF_035940175.1.gbk",1,0,0,"coelichelin"
"653",52,"GCF_035940175.1_NZ_CP108361.1.region003","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035940175.1\GCF_035940175.1.gbk",2,0,0,"coelichelin"
"654",52,"GCF_035940175.1_NZ_CP108361.1.region003","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035940175.1\GCF_035940175.1.gbk",3,1461337,0.191058909973302,"coelichelin"
"655",52,"GCF_035940175.1_NZ_CP108361.1.region003","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035940175.1\GCF_035940175.1.gbk",4,1881696,0.246017712999208,"coelichelin"
"656",52,"GCF_035940175.1_NZ_CP108361.1.region003","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035940175.1\GCF_035940175.1.gbk",5,4445921,0.581271000520355,"coelichelin"
"657",52,"GCF_035940175.1_NZ_CP108361.1.region003","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035940175.1\GCF_035940175.1.gbk",6,4935709,0.645307127298781,"coelichelin"
"658",52,"GCF_035940175.1_NZ_CP108361.1.region003","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035940175.1\GCF_035940175.1.gbk",7,4974651,0.650398503259412,"coelichelin"
"659",52,"GCF_035940175.1_NZ_CP108361.1.region003","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035940175.1\GCF_035940175.1.gbk",8,6554431,0.856942951800456,"coelichelin"
"660",52,"GCF_035940175.1_NZ_CP108361.1.region003","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035940175.1\GCF_035940175.1.gbk",9,6559130,0.857557310992048,"coelichelin"
"661",52,"GCF_035940175.1_NZ_CP108361.1.region003","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035940175.1\GCF_035940175.1.gbk",10,6588429,0.861387936647395,"coelichelin"
"662",53,"GCF_036237335.1_NZ_CP108359.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237335.1\GCF_036237335.1.gbk",1,6619857,0.86194202858923,"coelichelin"
"663",53,"GCF_036237335.1_NZ_CP108359.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237335.1\GCF_036237335.1.gbk",2,6590529,0.858123360630924,"coelichelin"
"664",53,"GCF_036237335.1_NZ_CP108359.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237335.1\GCF_036237335.1.gbk",3,6585822,0.857510483173213,"coelichelin"
"665",53,"GCF_036237335.1_NZ_CP108359.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237335.1\GCF_036237335.1.gbk",4,5038077,0.655985515936181,"coelichelin"
"666",53,"GCF_036237335.1_NZ_CP108359.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237335.1\GCF_036237335.1.gbk",5,4999786,0.650999815759167,"coelichelin"
"667",53,"GCF_036237335.1_NZ_CP108359.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237335.1\GCF_036237335.1.gbk",6,4515914,0.587997002668562,"coelichelin"
"668",53,"GCF_036237335.1_NZ_CP108359.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237335.1\GCF_036237335.1.gbk",7,1919584,0.249940463518687,"coelichelin"
"669",53,"GCF_036237335.1_NZ_CP108359.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237335.1\GCF_036237335.1.gbk",8,1462797,0.190464267369256,"coelichelin"
"670",53,"GCF_036237335.1_NZ_CP108359.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237335.1\GCF_036237335.1.gbk",9,0,0,"coelichelin"
"671",53,"GCF_036237335.1_NZ_CP108359.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237335.1\GCF_036237335.1.gbk",10,0,0,"coelichelin"
"672",54,"GCF_036237255.1_NZ_CP108351.1.region027","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237255.1\GCF_036237255.1.gbk",1,6742440,0.871680619067461,"coelichelin"
"673",54,"GCF_036237255.1_NZ_CP108351.1.region027","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237255.1\GCF_036237255.1.gbk",2,6713155,0.867894576191382,"coelichelin"
"674",54,"GCF_036237255.1_NZ_CP108351.1.region027","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237255.1\GCF_036237255.1.gbk",3,6708444,0.867285525551491,"coelichelin"
"675",54,"GCF_036237255.1_NZ_CP108351.1.region027","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237255.1\GCF_036237255.1.gbk",4,5103786,0.65983106116893,"coelichelin"
"676",54,"GCF_036237255.1_NZ_CP108351.1.region027","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237255.1\GCF_036237255.1.gbk",5,5064859,0.654798474826532,"coelichelin"
"677",54,"GCF_036237255.1_NZ_CP108351.1.region027","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237255.1\GCF_036237255.1.gbk",6,4517496,0.584033926874363,"coelichelin"
"678",54,"GCF_036237255.1_NZ_CP108351.1.region027","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237255.1\GCF_036237255.1.gbk",7,1899042,0.245513212753114,"coelichelin"
"679",54,"GCF_036237255.1_NZ_CP108351.1.region027","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237255.1\GCF_036237255.1.gbk",8,1490158,0.192651599116689,"coelichelin"
"680",54,"GCF_036237255.1_NZ_CP108351.1.region027","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237255.1\GCF_036237255.1.gbk",9,1242183,0.160592729996125,"coelichelin"
"681",54,"GCF_036237255.1_NZ_CP108351.1.region027","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237255.1\GCF_036237255.1.gbk",10,1199124,0.155025947677495,"coelichelin"
"682",54,"GCF_036237255.1_NZ_CP108351.1.region027","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237255.1\GCF_036237255.1.gbk",11,0,0,"coelichelin"
"683",54,"GCF_036237255.1_NZ_CP108351.1.region027","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036237255.1\GCF_036237255.1.gbk",12,0,0,"coelichelin"
"684",55,"GCF_036240075.1_NZ_CP108452.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036240075.1\GCF_036240075.1.gbk",1,0,0,"coelichelin"
"685",55,"GCF_036240075.1_NZ_CP108452.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036240075.1\GCF_036240075.1.gbk",2,0,0,"coelichelin"
"686",55,"GCF_036240075.1_NZ_CP108452.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036240075.1\GCF_036240075.1.gbk",3,1306665,0.176256065498276,"coelichelin"
"687",55,"GCF_036240075.1_NZ_CP108452.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036240075.1\GCF_036240075.1.gbk",4,1715896,0.231457242494618,"coelichelin"
"688",55,"GCF_036240075.1_NZ_CP108452.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036240075.1\GCF_036240075.1.gbk",5,4245851,0.572722918232234,"coelichelin"
"689",55,"GCF_036240075.1_NZ_CP108452.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036240075.1\GCF_036240075.1.gbk",6,4751390,0.640915083091577,"coelichelin"
"690",55,"GCF_036240075.1_NZ_CP108452.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036240075.1\GCF_036240075.1.gbk",7,4789763,0.646091217756059,"coelichelin"
"691",55,"GCF_036240075.1_NZ_CP108452.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036240075.1\GCF_036240075.1.gbk",8,6326594,0.853394379159924,"coelichelin"
"692",55,"GCF_036240075.1_NZ_CP108452.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036240075.1\GCF_036240075.1.gbk",9,6331293,0.854028227354967,"coelichelin"
"693",55,"GCF_036240075.1_NZ_CP108452.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036240075.1\GCF_036240075.1.gbk",10,6360458,0.857962294732801,"coelichelin"
"694",56,"GCF_036873195.1_NZ_CP122368.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036873195.1\GCF_036873195.1.gbk",1,6766689,0.854914461668457,"coelichelin"
"695",56,"GCF_036873195.1_NZ_CP122368.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036873195.1\GCF_036873195.1.gbk",2,6737374,0.85121075702889,"coelichelin"
"696",56,"GCF_036873195.1_NZ_CP122368.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036873195.1\GCF_036873195.1.gbk",3,6732675,0.850617077748613,"coelichelin"
"697",56,"GCF_036873195.1_NZ_CP122368.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036873195.1\GCF_036873195.1.gbk",4,5124310,0.647413635394252,"coelichelin"
"698",56,"GCF_036873195.1_NZ_CP122368.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036873195.1\GCF_036873195.1.gbk",5,5085955,0.642567802494691,"coelichelin"
"699",56,"GCF_036873195.1_NZ_CP122368.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036873195.1\GCF_036873195.1.gbk",6,4578033,0.578396113327424,"coelichelin"
"700",56,"GCF_036873195.1_NZ_CP122368.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036873195.1\GCF_036873195.1.gbk",7,1987017,0.251042950086974,"coelichelin"
"701",56,"GCF_036873195.1_NZ_CP122368.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036873195.1\GCF_036873195.1.gbk",8,1575849,0.199095318183794,"coelichelin"
"702",56,"GCF_036873195.1_NZ_CP122368.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036873195.1\GCF_036873195.1.gbk",9,0,0,"coelichelin"
"703",56,"GCF_036873195.1_NZ_CP122368.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036873195.1\GCF_036873195.1.gbk",10,0,0,"coelichelin"
"704",57,"GCF_045002865.1_NZ_CP173365.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045002865.1\GCF_045002865.1.gbk",1,6414647,0.855856381130684,"coelichelin"
"705",57,"GCF_045002865.1_NZ_CP173365.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045002865.1\GCF_045002865.1.gbk",2,6385319,0.851943374546565,"coelichelin"
"706",57,"GCF_045002865.1_NZ_CP173365.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045002865.1\GCF_045002865.1.gbk",3,6380616,0.851315889891453,"coelichelin"
"707",57,"GCF_045002865.1_NZ_CP173365.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045002865.1\GCF_045002865.1.gbk",4,4833926,0.644953091419297,"coelichelin"
"708",57,"GCF_045002865.1_NZ_CP173365.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045002865.1\GCF_045002865.1.gbk",5,4794996,0.639758964771733,"coelichelin"
"709",57,"GCF_045002865.1_NZ_CP173365.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045002865.1\GCF_045002865.1.gbk",6,4304892,0.574368205807495,"coelichelin"
"710",57,"GCF_045002865.1_NZ_CP173365.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045002865.1\GCF_045002865.1.gbk",7,1797905,0.239880459036446,"coelichelin"
"711",57,"GCF_045002865.1_NZ_CP173365.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045002865.1\GCF_045002865.1.gbk",8,1360141,0.181473018560097,"coelichelin"
"712",57,"GCF_045002865.1_NZ_CP173365.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045002865.1\GCF_045002865.1.gbk",9,0,0,"coelichelin"
"713",57,"GCF_045002865.1_NZ_CP173365.1.region025","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045002865.1\GCF_045002865.1.gbk",10,0,0,"coelichelin"
"714",58,"GCF_045208435.1_NZ_CP109352.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208435.1\GCF_045208435.1.gbk",1,0,0,"coelichelin"
"715",58,"GCF_045208435.1_NZ_CP109352.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208435.1\GCF_045208435.1.gbk",2,0,0,"coelichelin"
"716",58,"GCF_045208435.1_NZ_CP109352.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208435.1\GCF_045208435.1.gbk",3,1511785,0.198744419213694,"coelichelin"
"717",58,"GCF_045208435.1_NZ_CP109352.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208435.1\GCF_045208435.1.gbk",4,1923779,0.252906557513469,"coelichelin"
"718",58,"GCF_045208435.1_NZ_CP109352.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208435.1\GCF_045208435.1.gbk",5,4515198,0.59358334958002,"coelichelin"
"719",58,"GCF_045208435.1_NZ_CP109352.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208435.1\GCF_045208435.1.gbk",6,5005678,0.658063525488587,"coelichelin"
"720",58,"GCF_045208435.1_NZ_CP109352.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208435.1\GCF_045208435.1.gbk",7,5044044,0.663107250877814,"coelichelin"
"721",58,"GCF_045208435.1_NZ_CP109352.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208435.1\GCF_045208435.1.gbk",8,6595029,0.867005035969048,"coelichelin"
"722",58,"GCF_045208435.1_NZ_CP109352.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208435.1\GCF_045208435.1.gbk",9,6599728,0.867622782557276,"coelichelin"
"723",58,"GCF_045208435.1_NZ_CP109352.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208435.1\GCF_045208435.1.gbk",10,6629027,0.871474529160492,"coelichelin"
"724",59,"GCF_045208385.1_NZ_CP109375.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208385.1\GCF_045208385.1.gbk",1,0,0,"coelichelin"
"725",59,"GCF_045208385.1_NZ_CP109375.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208385.1\GCF_045208385.1.gbk",2,0,0,"coelichelin"
"726",59,"GCF_045208385.1_NZ_CP109375.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208385.1\GCF_045208385.1.gbk",3,1296238,0.166910225868163,"coelichelin"
"727",59,"GCF_045208385.1_NZ_CP109375.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208385.1\GCF_045208385.1.gbk",4,1708199,0.219956428462806,"coelichelin"
"728",59,"GCF_045208385.1_NZ_CP109375.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208385.1\GCF_045208385.1.gbk",5,4333481,0.558001148327232,"coelichelin"
"729",59,"GCF_045208385.1_NZ_CP109375.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208385.1\GCF_045208385.1.gbk",6,4821815,0.620881528503637,"coelichelin"
"730",59,"GCF_045208385.1_NZ_CP109375.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208385.1\GCF_045208385.1.gbk",7,4860192,0.625823147047564,"coelichelin"
"731",59,"GCF_045208385.1_NZ_CP109375.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208385.1\GCF_045208385.1.gbk",8,6500594,0.837049687493521,"coelichelin"
"732",59,"GCF_045208385.1_NZ_CP109375.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208385.1\GCF_045208385.1.gbk",9,6505293,0.837654754735305,"coelichelin"
"733",59,"GCF_045208385.1_NZ_CP109375.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045208385.1\GCF_045208385.1.gbk",10,6534610,0.841429761402118,"coelichelin"
"734",60,"GCF_045161875.1_NZ_CP108817.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161875.1\GCF_045161875.1.gbk",1,6767578,0.857555333381485,"coelichelin"
"735",60,"GCF_045161875.1_NZ_CP108817.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161875.1\GCF_045161875.1.gbk",2,6738231,0.853836620960476,"coelichelin"
"736",60,"GCF_045161875.1_NZ_CP108817.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161875.1\GCF_045161875.1.gbk",3,6733524,0.853240172282053,"coelichelin"
"737",60,"GCF_045161875.1_NZ_CP108817.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161875.1\GCF_045161875.1.gbk",4,5178834,0.656237241358337,"coelichelin"
"738",60,"GCF_045161875.1_NZ_CP108817.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161875.1\GCF_045161875.1.gbk",5,5139967,0.651312199764056,"coelichelin"
"739",60,"GCF_045161875.1_NZ_CP108817.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161875.1\GCF_045161875.1.gbk",6,4635298,0.587362941618483,"coelichelin"
"740",60,"GCF_045161875.1_NZ_CP108817.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161875.1\GCF_045161875.1.gbk",7,2010209,0.254724134566526,"coelichelin"
"741",60,"GCF_045161875.1_NZ_CP108817.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161875.1\GCF_045161875.1.gbk",8,1601125,0.202886953524648,"coelichelin"
"742",60,"GCF_045161875.1_NZ_CP108817.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161875.1\GCF_045161875.1.gbk",9,0,0,"coelichelin"
"743",60,"GCF_045161875.1_NZ_CP108817.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161875.1\GCF_045161875.1.gbk",10,0,0,"coelichelin"
"744",61,"GCF_045160945.1_NZ_CP108135.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160945.1\GCF_045160945.1.gbk",1,6550208,0.864129171467598,"coelichelin"
"745",61,"GCF_045160945.1_NZ_CP108135.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160945.1\GCF_045160945.1.gbk",2,6520879,0.860259974570344,"coelichelin"
"746",61,"GCF_045160945.1_NZ_CP108135.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160945.1\GCF_045160945.1.gbk",3,6516176,0.859639536334884,"coelichelin"
"747",61,"GCF_045160945.1_NZ_CP108135.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160945.1\GCF_045160945.1.gbk",4,4985313,0.657682075469458,"coelichelin"
"748",61,"GCF_045160945.1_NZ_CP108135.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160945.1\GCF_045160945.1.gbk",5,4946387,0.652546804630952,"coelichelin"
"749",61,"GCF_045160945.1_NZ_CP108135.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160945.1\GCF_045160945.1.gbk",6,4438876,0.585593959783782,"coelichelin"
"750",61,"GCF_045160945.1_NZ_CP108135.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160945.1\GCF_045160945.1.gbk",7,1892095,0.249612605384132,"coelichelin"
"751",61,"GCF_045160945.1_NZ_CP108135.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160945.1\GCF_045160945.1.gbk",8,1474970,0.194583836733057,"coelichelin"
"752",61,"GCF_045160945.1_NZ_CP108135.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160945.1\GCF_045160945.1.gbk",9,0,0,"coelichelin"
"753",61,"GCF_045160945.1_NZ_CP108135.1.region026","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160945.1\GCF_045160945.1.gbk",10,0,0,"coelichelin"
"754",62,"GCF_045041085.1_NZ_CP108281.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045041085.1\GCF_045041085.1.gbk",1,0,0,"coelichelin"
"755",62,"GCF_045041085.1_NZ_CP108281.1.region002","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045041085.1\GCF_045041085.1.gbk",2,0,0,"coelichelin"
