"","dataname","syn_group","html_path","region_name","syn_type","Most.similar.known.cluster","Similarity","Genus","filename","path","gbk_address"
"2937","GCF_007113525.2_NZ_CP041654.1.region028",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_007113525.2\index.html","#r1c28","NI-siderophore","0",0,"Streptomyces","NZ_CP041654.1.region028.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_007113525.2\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_007113525.2\NZ_CP041654.1.region028.gbk"
"2938","GCF_007113425.2_NZ_CP041610.2.region028",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_007113425.2\index.html","#r1c28","NI-siderophore","0",0,"Streptomyces","NZ_CP041610.2.region028.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_007113425.2\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_007113425.2\NZ_CP041610.2.region028.gbk"
"2939","GCF_007113665.2_NZ_CP041607.2.region027",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_007113665.2\index.html","#r1c27","NI-siderophore","0",0,"Streptomyces","NZ_CP041607.2.region027.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_007113665.2\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_007113665.2\NZ_CP041607.2.region027.gbk"
"2940","GCF_007113405.2_NZ_CP041650.2.region028",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_007113405.2\index.html","#r1c28","NI-siderophore","0",0,"Streptomyces","NZ_CP041650.2.region028.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_007113405.2\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_007113405.2\NZ_CP041650.2.region028.gbk"
"2941","GCF_036073155.1_NZ_CP107957.1.region026",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036073155.1\index.html","#r1c26","NI-siderophore","0",0,"Streptomyces","NZ_CP107957.1.region026.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036073155.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036073155.1\NZ_CP107957.1.region026.gbk"
"2942","GCF_036248315.1_NZ_CP109183.1.region022",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036248315.1\index.html","#r1c22","NI-siderophore","0",0,"Streptomyces","NZ_CP109183.1.region022.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036248315.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036248315.1\NZ_CP109183.1.region022.gbk"
"2943","GCF_036202585.1_NZ_CP108127.1.region022",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036202585.1\index.html","#r1c22","NI-siderophore","0",0,"Streptomyces","NZ_CP108127.1.region022.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036202585.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036202585.1\NZ_CP108127.1.region022.gbk"
"2944","GCF_036178845.1_NZ_CP108070.1.region021",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036178845.1\index.html","#r1c21","NI-siderophore","0",0,"Streptomyces","NZ_CP108070.1.region021.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036178845.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036178845.1\NZ_CP108070.1.region021.gbk"
"2945","GCF_045040035.1_NZ_CP109559.1.region025",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045040035.1\index.html","#r1c25","NI-siderophore","grincamycin",0.08,"Streptomyces","NZ_CP109559.1.region025.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045040035.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045040035.1\NZ_CP109559.1.region025.gbk"
"2946","GCF_045039715.1_NZ_CP108632.1.region025",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039715.1\index.html","#r1c25","NI-siderophore","grincamycin",0.08,"Streptomyces","NZ_CP108632.1.region025.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039715.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039715.1\NZ_CP108632.1.region025.gbk"
"2947","GCF_045039825.1_NZ_CP108600.1.region010",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039825.1\index.html","#r1c10","NI-siderophore","0",0,"Streptomyces","NZ_CP108600.1.region010.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039825.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045039825.1\NZ_CP108600.1.region010.gbk"
"2948","GCF_012273515.1_NZ_CP050975.1.region021",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_012273515.1\index.html","#r1c21","NI-siderophore","0",0,"Streptomyces","NZ_CP050975.1.region021.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_012273515.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_012273515.1\NZ_CP050975.1.region021.gbk"
"2949","GCF_012273515.2_NZ_CP050975.2.region022",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_012273515.2\index.html","#r1c22","NI-siderophore","0",0,"Streptomyces","NZ_CP050975.2.region022.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_012273515.2\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_012273515.2\NZ_CP050975.2.region022.gbk"
"2950","GCF_036227445.1_NZ_CP109475.1.region022",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036227445.1\index.html","#r1c22","NI-siderophore","0",0,"Streptomyces","NZ_CP109475.1.region022.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036227445.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036227445.1\NZ_CP109475.1.region022.gbk"
"2951","GCF_036227365.1_NZ_CP109470.1.region023",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036227365.1\index.html","#r1c23","NI-siderophore","0",0,"Streptomyces","NZ_CP109470.1.region023.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036227365.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036227365.1\NZ_CP109470.1.region023.gbk"
"2952","GCF_009498275.1_NZ_CP045643.1.region007",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_009498275.1\index.html","#r1c7","NI-siderophore","grincamycin",0.05,"Streptomyces","NZ_CP045643.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_009498275.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_009498275.1\NZ_CP045643.1.region007.gbk"
"2953","GCF_036250675.1_NZ_CP109592.1.region013",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036250675.1\index.html","#r1c13","NI-siderophore","grincamycin",0.05,"Streptomyces","NZ_CP109592.1.region013.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036250675.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036250675.1\NZ_CP109592.1.region013.gbk"
"2954","GCF_036248295.1_NZ_CP109182.1.region013",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036248295.1\index.html","#r1c13","NI-siderophore","grincamycin",0.05,"Streptomyces","NZ_CP109182.1.region013.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036248295.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036248295.1\NZ_CP109182.1.region013.gbk"
"2955","GCF_017352335.1_NZ_CP071465.1.region009",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_017352335.1\index.html","#r1c9","NI-siderophore","paulomycin",0.03,"Streptomyces","NZ_CP071465.1.region009.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_017352335.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_017352335.1\NZ_CP071465.1.region009.gbk"
"2956","GCF_008704995.1_NZ_CP023747.1.region015",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008704995.1\index.html","#r1c15","NI-siderophore","paulomycin",0.03,"Streptomyces","NZ_CP023747.1.region015.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008704995.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_008704995.1\NZ_CP023747.1.region015.gbk"
"2957","GCF_036226765.1_NZ_CP109017.1.region016",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036226765.1\index.html","#r1c16","NI-siderophore","paulomycin",0.09,"Streptomyces","NZ_CP109017.1.region016.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036226765.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036226765.1\NZ_CP109017.1.region016.gbk"
"2958","GCF_036346085.1_NZ_CP107809.1.region015",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036346085.1\index.html","#r1c15","NI-siderophore","paulomycin",0.09,"Streptomyces","NZ_CP107809.1.region015.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036346085.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036346085.1\NZ_CP107809.1.region015.gbk"
"2959","GCF_045161325.1_NZ_CP107760.1.region015",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161325.1\index.html","#r1c15","NI-siderophore","paulomycin",0.09,"Streptomyces","NZ_CP107760.1.region015.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161325.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161325.1\NZ_CP107760.1.region015.gbk"
"2960","GCF_036347155.1_NZ_CP108971.1.region016",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036347155.1\index.html","#r1c16","NI-siderophore","paulomycin",0.09,"Streptomyces","NZ_CP108971.1.region016.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036347155.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036347155.1\NZ_CP108971.1.region016.gbk"
"2961","GCF_045161705.1_NZ_CP109034.1.region016",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161705.1\index.html","#r1c16","NI-siderophore","paulomycin",0.09,"Streptomyces","NZ_CP109034.1.region016.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161705.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161705.1\NZ_CP109034.1.region016.gbk"
"2962","GCF_045161695.1_NZ_CP130728.1.region014",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161695.1\index.html","#r1c14","NI-siderophore","paulomycin",0.09,"Streptomyces","NZ_CP130728.1.region014.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161695.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161695.1\NZ_CP130728.1.region014.gbk"
"2963","GCF_045161645.1_NZ_CP130729.1.region015",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161645.1\index.html","#r1c15","NI-siderophore","paulomycin",0.09,"Streptomyces","NZ_CP130729.1.region015.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161645.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161645.1\NZ_CP130729.1.region015.gbk"
"2964","GCF_045161765.1_NZ_CP108978.1.region014",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161765.1\index.html","#r1c14","NI-siderophore","paulomycin",0.09,"Streptomyces","NZ_CP108978.1.region014.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161765.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161765.1\NZ_CP108978.1.region014.gbk"
"2965","GCF_045161505.1_NZ_CP130731.1.region016",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161505.1\index.html","#r1c16","NI-siderophore","paulomycin",0.09,"Streptomyces","NZ_CP130731.1.region016.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161505.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045161505.1\NZ_CP130731.1.region016.gbk"
"2966","GCF_041431155.1_NZ_CP107813.1.region014",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_041431155.1\index.html","#r1c14","NI-siderophore","paulomycin",0.09,"Streptomyces","NZ_CP107813.1.region014.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_041431155.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_041431155.1\NZ_CP107813.1.region014.gbk"
"2967","GCF_035917115.1_NZ_CP107810.1.region009",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917115.1\index.html","#r1c9","NI-siderophore","paulomycin",0.09,"Streptomyces","NZ_CP107810.1.region009.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917115.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917115.1\NZ_CP107810.1.region009.gbk"
"2968","GCF_024612015.1_NZ_CP102512.1.region008",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_024612015.1\index.html","#r1c8","NI-siderophore","0",0,"Streptomyces","NZ_CP102512.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_024612015.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_024612015.1\NZ_CP102512.1.region008.gbk"
"2969","GCF_045160415.1_NZ_CP108298.1.region012",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160415.1\index.html","#r1c12","NI-siderophore","foxicin A/foxicin B/foxicin C/foxicin",0.04,"Streptomyces","NZ_CP108298.1.region012.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160415.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160415.1\NZ_CP108298.1.region012.gbk"
"2970","GCF_035917135.1_NZ_CP107882.1.region009",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917135.1\index.html","#r1c9","NI-siderophore","foxicin A/foxicin B/foxicin C/foxicin",0.04,"Streptomyces","NZ_CP107882.1.region009.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917135.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035917135.1\NZ_CP107882.1.region009.gbk"
"2971","GCF_036055215.1_NZ_CP107944.1.region010",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036055215.1\index.html","#r1c10","NI-siderophore","foxicin A/foxicin B/foxicin C/foxicin",0.04,"Streptomyces","NZ_CP107944.1.region010.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036055215.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036055215.1\NZ_CP107944.1.region010.gbk"
"2972","GCF_036013665.1_NZ_CP107877.1.region006",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013665.1\index.html","#r1c6","NI-siderophore","foxicin A/foxicin B/foxicin C/foxicin",0.04,"Streptomyces","NZ_CP107877.1.region006.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013665.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013665.1\NZ_CP107877.1.region006.gbk"
"2973","GCF_036013585.1_NZ_CP107865.1.region006",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013585.1\index.html","#r1c6","NI-siderophore","foxicin A/foxicin B/foxicin C/foxicin",0.04,"Streptomyces","NZ_CP107865.1.region006.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013585.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013585.1\NZ_CP107865.1.region006.gbk"
"2974","GCF_045160825.1_NZ_CP108215.1.region026",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160825.1\index.html","#r1c26","NI-siderophore","foxicin A/foxicin B/foxicin C/foxicin",0.04,"Streptomyces","NZ_CP108215.1.region026.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160825.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045160825.1\NZ_CP108215.1.region026.gbk"
"2975","GCF_036013585.1_NZ_CP107865.1.region027",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013585.1\index.html","#r1c27","NI-siderophore","foxicin A/foxicin B/foxicin C/foxicin",0.04,"Streptomyces","NZ_CP107865.1.region027.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013585.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013585.1\NZ_CP107865.1.region027.gbk"
"2976","GCF_036208085.1_NZ_CP130714.1.region025",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036208085.1\index.html","#r1c25","NI-siderophore","foxicin A/foxicin B/foxicin C/foxicin",0.04,"Streptomyces","NZ_CP130714.1.region025.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036208085.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036208085.1\NZ_CP130714.1.region025.gbk"
"2977","GCF_035962435.1_NZ_CP109154.1.region008",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035962435.1\index.html","#r1c8","NI-siderophore","0",0,"Streptomyces","NZ_CP109154.1.region008.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035962435.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_035962435.1\NZ_CP109154.1.region008.gbk"
"2978","GCF_036181125.1_NZ_CP108079.1.region009",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036181125.1\index.html","#r1c9","NI-siderophore","0",0,"Streptomyces","NZ_CP108079.1.region009.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036181125.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036181125.1\NZ_CP108079.1.region009.gbk"
"2979","GCF_036013605.1_NZ_CP107866.1.region030",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013605.1\index.html","#r1c30","NI-siderophore","0",0,"Streptomyces","NZ_CP107866.1.region030.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013605.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013605.1\NZ_CP107866.1.region030.gbk"
"2980","GCF_036013765.1_NZ_CP107883.1.region033",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013765.1\index.html","#r1c33","NI-siderophore","0",0,"Streptomyces","NZ_CP107883.1.region033.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013765.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013765.1\NZ_CP107883.1.region033.gbk"
"2981","GCF_036013565.1_NZ_CP107863.1.region007",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013565.1\index.html","#r1c7","NI-siderophore","0",0,"Streptomyces","NZ_CP107863.1.region007.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013565.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036013565.1\NZ_CP107863.1.region007.gbk"
"2982","GCF_036093575.1_NZ_CP107972.1.region006",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036093575.1\index.html","#r1c6","NI-siderophore","0",0,"Streptomyces","NZ_CP107972.1.region006.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036093575.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036093575.1\NZ_CP107972.1.region006.gbk"
"2983","GCF_045206405.1_NZ_CP107844.1.region026",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045206405.1\index.html","#r1c26","NI-siderophore","0",0,"Streptomyces","NZ_CP107844.1.region026.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045206405.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_045206405.1\NZ_CP107844.1.region026.gbk"
"2984","GCF_036346855.1_NZ_CP107841.1.region026",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036346855.1\index.html","#r1c26","NI-siderophore","0",0,"Streptomyces","NZ_CP107841.1.region026.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036346855.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_036346855.1\NZ_CP107841.1.region026.gbk"
"2985","GCF_009184865.1_NZ_CP045096.1.region025",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_009184865.1\index.html","#r1c25","NI-siderophore","0",0,"Streptomyces","NZ_CP045096.1.region025.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_009184865.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_009184865.1\NZ_CP045096.1.region025.gbk"
"2986","GCF_029167005.1_NZ_CP119143.1.region016",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_029167005.1\index.html","#r1c16","NI-siderophore","lobosamide A/lobosamide B/lobosamide C",0.04,"Streptomyces","NZ_CP119143.1.region016.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_029167005.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_029167005.1\NZ_CP119143.1.region016.gbk"
"2987","GCF_017933115.1_NZ_CP043956.1.region023",204,"\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_017933115.1\index.html","#r1c23","NI-siderophore","grincamycin",0.08,"Streptomyces","NZ_CP043956.1.region023.gbk","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_017933115.1\","\\192.168.1.106\Pdisk7\yll\Streptomyces\antismash_results\GCF_017933115.1\NZ_CP043956.1.region023.gbk"
